0,6.30291819572
1,6.25248217583
2,6.22730302811
3,6.17968201637
4,6.15180683136
5,6.10594820976
6,6.05822062492
7,6.02869367599
8,5.97490406036
9,5.91804838181
10,5.87723588943
11,5.79314994812
12,5.74677228928
13,5.64132976532
14,5.58676481247
15,5.45816135406
16,5.39622831345
17,5.26346302032
18,5.18119859695
19,5.02724123001
20,4.93894290924
21,4.84698581696
22,4.66181278229
23,4.56718015671
24,4.35776805878
25,4.25913095474
26,4.0466337204
27,3.94260644913
28,3.82267189026
29,3.59931945801
30,3.38395261765
31,3.15896129608
32,3.05193090439
33,2.95473861694
34,2.73589706421
35,2.63143014908
36,2.42996025085
37,2.33779335022
38,2.14212417603
39,2.04554748535
40,1.85421562195
41,1.7714805603
42,1.68031311035
43,1.50873088837
44,1.4290971756
45,1.26254463196
46,1.18796348572
47,1.02900886536
48,0.959685325623
49,0.75443649292
50,0.694975852966
51,0.570846557617
52,0.511814117432
53,0.392407417297
54,0.341494560242
55,0.239562988281
56,0.192842483521
57,0.143975257874
58,0.0576009750366
59,0.0110158920288
60,-0.0679111480713
61,-0.104836463928
62,-0.17566204071
63,-0.206576347351
64,-0.267120361328
65,-0.29634475708
66,-0.32292842865
67,-0.372776031494
68,-0.417631149292
69,-0.4400806427
70,-0.477150917053
71,-0.513798713684
72,-0.542367935181
73,-0.554161071777
74,-0.578957557678
75,-0.59100818634
76,-0.603650093079
77,-0.62026309967
78,-0.629655838013
79,-0.644287109375
80,-0.651074409485
81,-0.659173965454
82,-0.66247177124
83,-0.669226646423
84,-0.671378135681
85,-0.672613143921
86,-0.672311782837
87,-0.672278404236
88,-0.6695728302
89,-0.664463043213
90,-0.656080245972
91,-0.650491714478
92,-0.641200065613
93,-0.637190818787
94,-0.632262229919
95,-0.625854492187
96,-0.623162269592
97,-0.608749389648
98,-0.603344917297
99,-0.595128059387
100,-0.587750434875
101,-0.573265075684
102,-0.567048072815
103,-0.556259155273
104,-0.549221992493
105,-0.532651901245
106,-0.523701667786
107,-0.517355918884
108,-0.499450683594
109,-0.49076461792
110,-0.475872993469
111,-0.458930015564
112,-0.447066307068
113,-0.430841445923
114,-0.423984527588
115,-0.411202430725
116,-0.403968811035
117,-0.389041900635
118,-0.381746292114
119,-0.369766235352
120,-0.363589286804
121,-0.347950935364
122,-0.34043598175
