0,6.32027339935
1,6.26999545097
2,6.24494075775
3,6.19767308235
4,6.17009139061
5,6.12480831146
6,6.0782289505
7,6.04931092262
8,5.99733829498
9,5.94262123108
10,5.90262889862
11,5.81946229935
12,5.77319431305
13,5.66656637192
14,5.61094903946
15,5.47966527939
16,5.41648006439
17,5.28137922287
18,5.1979174614
19,5.0425028801
20,4.95350980759
21,4.86091566086
22,4.67473697662
23,4.57992839813
24,4.37000131607
25,4.27101182938
26,4.05897331238
27,3.95529079437
28,3.83553504944
29,3.61257219315
30,3.39722633362
31,3.17364311218
32,3.06719112396
33,2.97060966492
34,2.75290632248
35,2.64980888367
36,2.4511089325
37,2.36023902893
38,2.16719150543
39,2.07211351395
40,1.88304615021
41,1.80105495453
42,1.71034145355
43,1.54075431824
44,1.46140766144
45,1.295586586
46,1.22120285034
47,1.06401824951
48,0.99534034729
49,0.788974761963
50,0.729660987854
51,0.606353759766
52,0.547265052795
53,0.427159309387
54,0.375165939331
55,0.272169113159
56,0.226338386536
57,0.177889823914
58,0.0920104980469
59,0.0449542999268
60,-0.0305004119873
61,-0.0665235519409
62,-0.135990142822
63,-0.165819168091
64,-0.223613739014
65,-0.252203941345
66,-0.27836894989
67,-0.32723236084
68,-0.369129180908
69,-0.390054702759
70,-0.42578125
71,-0.458390235901
72,-0.48558807373
73,-0.496992111206
74,-0.522448539734
75,-0.535346984863
76,-0.548830032349
77,-0.563494682312
78,-0.572973251343
79,-0.58828830719
80,-0.595556259155
81,-0.600371360779
82,-0.602499008179
83,-0.608294487
84,-0.609728813171
85,-0.609025001526
86,-0.607475280762
87,-0.606806755066
88,-0.602159500122
89,-0.594472885132
90,-0.582858085632
91,-0.575080871582
92,-0.563752174377
93,-0.559532165527
94,-0.554057121277
95,-0.548663139343
96,-0.5473279953
97,-0.530982971191
98,-0.525804519653
99,-0.518936157227
100,-0.510714530945
101,-0.494581222534
102,-0.488227844238
103,-0.477721214294
104,-0.470225334167
105,-0.451726913452
106,-0.44154548645
107,-0.435120582581
108,-0.414849281311
109,-0.405038833618
110,-0.389216423035
111,-0.370892524719
112,-0.357605934143
113,-0.340631484985
114,-0.333792686462
115,-0.321590423584
116,-0.314231872559
117,-0.299098968506
118,-0.291818618774
119,-0.281031608582
120,-0.275525093079
121,-0.259631156921
122,-0.252075195313
123,-0.243330955505
124,-0.22770690918
125,-0.218693733215
126,-0.204873085022
127,-0.197435379028
128,-0.177160263062
129,-0.169930458069
130,-0.160236358643
131,-0.140605926514
132,-0.134239196777
133,-0.125051498413
134,-0.122450828552
135,-0.120002746582
136,-0.115739822388
137,-0.10703086853
138,-0.105878829956
139,-0.103281974792
140,-0.0970916748047
141,-0.0886564254761
142,-0.0854558944702
143,-0.0776624679565
144,-0.0720653533936
145,-0.0623302459717
146,-0.061770439148
147,-0.0511484146118
148,-0.0467395782471
149,-0.0383882522583
150,-0.0374584197998
151,-0.0355463027954
152,-0.030556678772
153,-0.0253610610962
154,-0.0259895324707
155,-0.0253238677979
156,-0.029221534729
157,-0.0271120071411
158,-0.0246171951294
159,-0.0229768753052
160,-0.0218257904053
161,-0.019458770752
162,-0.0159063339233
163,-0.0156879425049
164,-0.0165824890137
165,-0.0116777420044
166,-0.00773239135742
167,-0.0058650970459
168,-0.00168800354004
